index,brand_name,model,price,rating,processor,processor_brand,iter,ram,threads_num,core_num,ram_num,memory_type,memory_size,gpu_brand,gpu_type,os,display_size,resolutioin_height,resolutioin_width,Touch_Screen,warrenty
88,Lenovo,Lenovo IdeaPad Slim 3 83ER00F2IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),46899,4.7,12th Gen Intel Core i5 12450H,Intel,Core i5,8 GB LPDDR5 RAM,12.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
89,HP,HP 15-fd0070TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),45990,4.3,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB  RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
90,Acer,Acer Aspire 7 A715-79G UN.34NSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),60990,4.45,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
91,Apple,Apple MacBook Air 13 2024 Laptop (Apple M3/ 16GB/ 256GB SSD/ MacOS),89900,4.05,Apple M3,Apple,Other,16 GB  RAM,,8.0,16,SSD,256,Apple,Integrated,Mac,13.6,2560,1664,False,1
92,Asus,Asus TUF Gaming A15 FA506NFR-HN259WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),59990,4.4,7th Gen AMD Ryzen 7 7435HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
93,Acer,Acer Nitro V ANV15-41 UN.QPFSI.002 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050 Graph),62990,4.7,7th Gen AMD Ryzen 5 7535HS,AMD,Ryzen 5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
94,Lenovo,Lenovo LOQ 2024 15IAX9 83GS00CKIN Gaming Laptop (12th Gen Core i5/ 24GB/ 512GB SSD/ Win11/ 4GB Graph),63190,4.35,12th Gen Intel Core i5 12450HX,Intel,Core i5,24 GB DDR5 RAM,12.0,8.0,24,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
95,Colorful,Colorful Evol P15 23-HE55D16512A-W-IND Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),59990,4.55,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,2
96,Lenovo,Lenovo LOQ 15ARP9 83JC0046IN Gaming Laptop (AMD Ryzen 7 7435H/ 24GB/ 512GB SSD/ Win11/ 8GB RTX 4060 Graph),91190,4.65,7th Gen AMD Ryzen 7 7435HS,AMD,Ryzen 7,24 GB DDR5 RAM,16.0,8.0,24,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
97,HP,HP Victus 15-fa1276TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),89990,4.65,13th Gen Intel Core i7 13620H,Intel,Core i7,16 GB DDR4 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
98,MSI,MSI Modern 14 C12MO-1205IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),28990,4.25,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
99,Lenovo,Lenovo Legion 7 16IRX9 83FD0010IN Gaming Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB RTX 4070 Graph),180190,4.75,14th Gen Intel Core i7 14700HX,Intel,Core i7,32 GB DDR5 RAM,28.0,20.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,3200,2000,False,1
100,Lenovo,Lenovo LOQ 15IRX9 83DV00BHIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050),78190,4.05,13th Gen Intel Core i5 13450HX,Intel,Core i5,16 GB DDR5 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
101,Lenovo,Lenovo LOQ 15IRX9 83DV00BEIN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB RTX 4060),114990,4.35,14th Gen Intel Core i7 14700HX,Intel,Core i7,16 GB DDR5 RAM,28.0,20.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
102,Asus,Asus ROG Strix SCAR 16 (2025) G635 Gaming Laptop (Intel Core Ultra 9 Processor 275HX/ 32GB/ 2TB SSD/ Win11 Home/ RTX5090 Graph),449999,4.3,Intel Core Ultra 9 275HX,Intel,Core Ultra 9,32 GB DDR5 RAM,,,32,SSD,2000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
104,HP,HP 255 G10 B1FW9PT Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11),25800,4.7,7th Gen AMD Ryzen 3 7320U,AMD,Ryzen 3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1366,768,False,1
105,Apple,Apple MacBook Pro 14 2024 Laptop (Apple M4/ 16GB/ 512GB SSD/ macOS),162990,4.15,Apple M4,Apple,Other,16 GB  RAM,,10.0,16,SSD,512,Apple,Integrated,Mac,14.2,3024,1964,False,1
106,MSI,MSI Modern 15 H AI C1MG-050IN Laptop (Intel Core Ultra 5 125H/ 8GB/ 512GB SSD/ Win11 Home),48300,4.0,Intel Core Ultra 5 Series 1 125H,Intel,Core Ultra 5,8 GB DDR5 RAM,18.0,14.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
107,Lenovo,Lenovo IdeaPad 5 14IRH9 83KX0019IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),84690,4.1,13th Gen Intel Core i7 13620H,Intel,Core i7,16 GB LPDDR5X RAM,16.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1200,True,1
108,Lenovo,Lenovo IdeaPad Slim 3 83ER00F2IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),46899,4.7,12th Gen Intel Core i5 12450H,Intel,Core i5,8 GB LPDDR5 RAM,12.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
109,HP,HP Victus 15-fa1274TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),84990,4.7,13th Gen Intel Core i7 13620H,Intel,Core i7,16 GB DDR4 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
110,Acer,Acer Aspire 7 A715-79G UN.34NSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),61990,4.45,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
111,Acer,Acer Nitro V ANV15-41 UN.QPFSI.002 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050 Graph),62990,4.7,7th Gen AMD Ryzen 5 7535HS,AMD,Ryzen 5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
112,Lenovo,Lenovo LOQ 2024 15IAX9 83GS00CKIN Gaming Laptop (12th Gen Core i5/ 24GB/ 512GB SSD/ Win11/ 4GB Graph),63190,4.35,12th Gen Intel Core i5 12450HX,Intel,Core i5,24 GB DDR5 RAM,12.0,8.0,24,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
113,Thomson,Thomson Neo 15 IN-N15I Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home),37990,4.7,12th Gen Intel Core i5 1235U,Intel,Core i5,16 GB LPDDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
114,Thomson,Thomson Neo Series IN-N15V2C Laptop (Intel Celeron N4020/ 4 GB/128 GB SSD/Win11 Home),16990,4.6,Intel Celeron N4020,Intel,Celeron,4 GB LPDDR4 RAM,2.0,8.0,4,SSD,128,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
115,Dell,Dell Vostro 3520 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),34990,4.05,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
116,Colorful,Colorful Evol P15 23-HE55D16512A-W-IND Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),59990,4.55,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,2
117,Lenovo,Lenovo LOQ 15ARP9 83JC0046IN Gaming Laptop (AMD Ryzen 7 7435H/ 24GB/ 512GB SSD/ Win11/ 8GB RTX 4060 Graph),91190,4.65,7th Gen AMD Ryzen 7 7435HS,AMD,Ryzen 7,24 GB DDR5 RAM,16.0,8.0,24,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
118,HP,HP 15-fd0316TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),54990,4.0,13th Gen Intel Core i5 1334U,Intel,Core i5,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
119,Lenovo,Lenovo LOQ 15ARP9 83JC0045IN Gaming Laptop (AMD Ryzen 7 7435H/ 24GB/ 512GB SSD/ Win11/ 6GB RTX 4050 Graph),82190,4.15,7th Gen AMD Ryzen 7 7435HS,AMD,Ryzen 7,24 GB DDR5 RAM,16.0,8.0,24,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
120,HP,HP 15-fd0123TU Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),33490,4.55,Intel Core i3 N305,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
121,HP,HP Victus 15-fa1276TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),89990,4.65,13th Gen Intel Core i7 13620H,Intel,Core i7,16 GB DDR4 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
122,HP,HP Chromebook 11MK G9 EE Touch Laptop (MediaTek MT8183/ 4GB/ 32GB eMMC/ Chrome OS),10990,4.35,MediaTek Kompanio 500,MediaTek,Other,4 GB LPDDR4X RAM,,8.0,4,eMMC Storage,32,Arm,Integrated,Chrome,11.6,1366,768,True,1
123,Acer,Acer Predator Helios Neo 16 ‎PHN16-72 2024 Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),139990,4.0,14th Gen Intel Core i7 14700HX,Intel,Core i7,16 GB DDR5 RAM,28.0,20.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
124,Colorful,Colorful Evol P15 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),119999,4.55,12th Gen Intel Core i7 12650H,Intel,Core i7,16 GB DDR5 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,2560,1440,False,1
125,Dell,Dell Inspiron 3535 Laptop (AMD Ryzen R3-7320U/ 8GB/ 512GB SSD/ Win11),29990,4.5,7th Gen AMD Ryzen 3 7320U,AMD,Ryzen 3,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
126,HP,HP Omen 16-xf0060AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),111490,4.7,7th Gen AMD Ryzen 7 7840HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,1920,1080,False,1
127,Lenovo,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),83190,4.0,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
128,Infinix,Infinix Zerobook 2023 Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11 Home),71990,4.05,13th Gen Intel Core i9 13900H,Intel,Core i9,32 GB LPDDR5X RAM,20.0,14.0,32,SSD,1000,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
129,Dell,Dell Inspiron 5630 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63490,4.6,13th Gen Intel Core i5 1340P,Intel,Core i5,16 GB LPDDR5  RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,16,2560,1600,False,1
130,Lenovo,Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),34990,4.65,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
131,Acer,Acer One 14 Z8-415 Laptop (11th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),28990,4.05,11th Gen Intel Core i3 1115G4,Intel,Core i3,8 GB DDR4 RAM,4.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
132,Acer,Acer Predator Helios Neo 16 PHN16-71 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),159999,4.25,13th Gen Intel Core i7 13700HX,Intel,Core i7,16 GB DDR5 RAM,24.0,16.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
133,Asus,Asus Vivobook 15 2023 X1504VA-NJ324WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37990,4.25,13th Gen Intel Core i3 1315U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
134,Apple,Apple MacBook Air 2022 Laptop (Apple M2/ 16GB/ 256GB SSD/ MacOS),92990,4.15,Apple M2 Apple M2 Chip,Apple,M2,16 GB Unified Memory RAM,,8.0,16,SSD,256,Apple,Integrated,Mac,13.6,2560,1664,False,1
135,Dell,Dell Precision 5550 Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Pro/ 4GB Graph),184999,4.2,10th Gen Intel Core i7 10750H,Intel,Core i7,16 GB DDR4  RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 10,15.6,1920,1200,False,1
136,Asus,Asus Vivobook 16X K3605VC-RP413WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),74990,4.55,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
137,Asus,Asus Vivobook Go 14 E1404FA-NK3321WS Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),33990,4.35,7th Gen AMD Ryzen 3 7320U,AMD,Ryzen 3,8 GB LPDDR5 RAM,8.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,14,1920,1080,False,1
138,Asus,Asus Vivobook 15 X1504VA-NJ2325WS Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11),41990,4.3,13th Gen Intel Core i3 1315U,Intel,Core i3,16 GB  RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
139,Asus,Asus Vivobook 16 X1605VA-MB5555WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62990,4.05,13th Gen Intel Core i5 13500H,Intel,Core i5,16 GB  RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
140,HP,HP Victus 15-fb3003AX Gaming Laptop (AMD Ryzen 5 8645HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),64990,4.1,8th Gen AMD Ryzen 5 8645HS,AMD,Ryzen 5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
141,MSI,MSI Titan 18 HX AI A2XWIG Gaming Laptop (Intel Core Ultra 9-285HX/ 96GB/ 4TB SSD/ Win11 Pro/ 16GB Graphics RTX 5080),499999,4.55,Intel Core Ultra 9 285HX,Intel,Core Ultra 9,96 GB DDR5 RAM,24.0,24.0,96,SSD,4000,NVIDIA,Dedicated,Windows 11,18,3840,2400,False,3
142,Asus,Asus Vivobook 15 X1504VA-NJ2325WS Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11),41990,4.3,13th Gen Intel Core i3 1315U,Intel,Core i3,16 GB  RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
143,Asus,Asus Vivobook 16 X1605VA-MB5555WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62990,4.05,13th Gen Intel Core i5 13500H,Intel,Core i5,16 GB  RAM,16.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
144,HP,HP Victus 15-fb3003AX Gaming Laptop (AMD Ryzen 5 8645HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),64990,4.1,8th Gen AMD Ryzen 5 8645HS,AMD,Ryzen 5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
145,HP,HP Victus 15-FA1414TX Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ RTX 3050A),81990,4.65,12th Gen Intel Core i7 12650H,Intel,Core i7,16 GB DDR4 RAM,16.0,10.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
146,Dell,Dell 3530 15 Inspiron  Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),70490,4.3,13th Gen Intel Core i7 1355U,Intel,Core i7,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
147,Lenovo,Lenovo IdeaPad Slim 5 13ARP10 83J2000HIN Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11),62190,4.4,7th Gen AMD Ryzen 7 7735HS,AMD,Ryzen 7,16 GB LPDDR5X RAM,16.0,8.0,16,SSD,512,AMD,Integrated,Windows 11,13.3,1920,1200,False,1
148,HP,HP Victus 15-FA1415TX  Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ RTX 3050A),76490,4.3,12th Gen Intel Core i7 12650H,Intel,Core i7,16 GB DDR4 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
149,Lenovo,Lenovo ThinkPad E14 21JRS0JH00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),48990,4.55,7th Gen AMD Ryzen 5 7530U,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,14,1920,1200,False,1
150,Asus,Asus Gaming V16 2025 V3607VU-RP550WS Laptop (Intel Core 5 210H/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),83990,4.25,5th Gen Intel Core 5 210H,Intel,Other,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
151,Asus,Asus Gaming V16 V3607VU-RP275WS Laptop ( Intel Core 7 240H/ 16GB/ 512GB SSD/ Win11 / 6GB Graph),93990,4.45,7th Gen Intel Core 7 240H,Intel,Other,16 GB DDR5 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
152,Asus,Asus Zenbook 14 OLED 2025 UX3405CA-PZ163WS Laptop (Intel Core Ultra 7 255H/ 32GB/ 1TB SSD/ Win11 Home),127990,4.75,Intel Core Ultra 7 255H,Intel,Core Ultra 7,32 GB LPDDR5X RAM,16.0,16.0,32,SSD,1000,Intel,Integrated,Windows 11,14,2880,1800,True,1
153,HP,HP Victus 15-fb3009AX Gaming Laptop (AMD Ryzen 5 8645HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),74990,4.35,8th Gen AMD Ryzen 5 8645HS,AMD,Ryzen 5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
154,Asus,Asus Vivobook 15 X1502VA-BQ836WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),56990,4.35,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB  RAM,12.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
155,Asus,Asus Vivobook 16X K3605ZF-RP458WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB RTX2050),60451,4.4,12th Gen Intel Core i5 12500H,Intel,Core i5,16 GB DDR4 RAM,16.0,12.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
156,MSI,MSI Modern 14 C12MO-1248IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),35990,4.45,12th Gen Intel Core i3 1215U,Intel,Core i3,16 GB DDR4 RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
157,HP,HP 255 G9 9H237PT Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ FreeDOS),23990,4.35,3rd Gen AMD Ryzen 3 3250U,AMD,Ryzen 3,8 GB DDR4 RAM,4.0,8.0,8,SSD,512,AMD,Integrated,DOS,15.6,1366,768,False,1
158,Chuwi,Chuwi CoreBook X CWI570 Laptop (12th Gen Core i3 1220P/ 8GB/ 512GB SSD/ Win11),24990,4.55,12th Gen Intel ‎Core i3 1220P,Intel,Core i3,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,14,2160,1440,False,1
159,Acer,Acer Aspire 3 A325-42 UN.34QSI.00F Laptop (AMD Ryzen 3 7330U/ 16GB/ 512GB SSD/ Win11),31990,4.2,7th Gen AMD Ryzen 3 7330U,AMD,Ryzen 3,16 GB LPDDR4X RAM,8.0,8.0,16,SSD,512,Intel,Integrated,Windows 11,15.8,1920,1080,False,1
160,Asus,Asus ROG Strix SCAR 16 (2025) G635 Gaming Laptop (Intel Core Ultra 9 Processor 275HX/ 32GB/ 2TB SSD/ Win11 Home/ RTX5070 Graph),399999,4.5,Intel Core Ultra 9 275HX,Intel,Core Ultra 9,32 GB DDR5 RAM,,,32,SSD,2000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
161,HP,HP 250R G9 B10MTAT Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Dos),31990,4.2,13th Gen Intel Core i3 1315U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,DOS,15.6,1366,768,False,1
162,MSI,MSI Crosshair 16 HX D14VFKG-452IN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB RTX4060),129990,4.6,14th Gen Intel Core i7 14650HX,Intel,Core i7,16 GB DDR5 RAM,24.0,16.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1440,False,2
163,Asus,Asus Vivobook 15 X1504ZA-NJ527WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),43990,4.25,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
164,HP,HP 15-fd0063TU Laptop (12th Gen Core i3/ 8 GB/ 512GB SSD/ Win11 Home),35790,4.4,12th Gen Intel Core i3 1215U,Intel,Core i3,8 GB  RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
165,Asus,Asus Vivobook 16X K3605ZC-RP587WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990,4.5,12th Gen Intel Core i5 12500H,Intel,Core i5,16 GB DDR4 RAM,16.0,12.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
166,Asus,Asus Vivobook 16X K3605ZF-RP258WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),60490,4.05,12th Gen Intel Core i5 12500H,Intel,Core i5,16 GB DDR4 RAM,16.0,12.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
167,MSI,MSI Creator M16 HX C14VFG-618IN Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB RTX4060),149990,4.25,14th Gen Intel Core i7 14700HX,Intel,Core i7,32 GB DDR5 RAM,28.0,20.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,2
168,Asus,Asus TUF Gaming FA401WV-RG037WS Laptop (AMD Ryzen 9 AI HX 370/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),144491,4.0,AMD Ryzen AI 9 HX 370,AMD,Other,32 GB LPDDR5X RAM,24.0,12.0,32,SSD,2000,NVIDIA,Dedicated,Windows 11,14,2560,1600,False,1
169,HP,HP 15-fd0070TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),45490,4.3,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB  RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
170,HP,HP Victus 15-FA1400TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ RTX 3050A),63990,4.7,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
171,HP,HP Victus 16-R0327TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),72990,4.7,13th Gen Intel Core i5 13500HX,Intel,Core i5,16 GB DDR5 RAM,20.0,14.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16.1,1920,1080,False,1
172,HP,HP Victus 15-FA1313TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ RTX 2050),60990,4.0,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
